Date,price
10/11/19,282.929993
10/10/19,280.480011
10/9/19,267.529999
10/8/19,270.720001
10/7/19,274.459991
10/4/19,272.790009
10/3/19,268.149994
10/2/19,268.029999
10/1/19,269.579987
9/30/19,267.619995
9/27/19,263.079987
9/26/19,263.309998
9/25/19,264.75
9/24/19,254.589996
9/23/19,265.920013
9/20/19,270.75
9/19/19,286.600006
9/18/19,291.559998
9/17/19,298.600006
9/16/19,294.290009
9/13/19,294.149994
9/12/19,288.859985
9/11/19,288.269989
9/10/19,287.98999
9/9/19,294.339996
9/6/19,290.170013
9/5/19,293.25
9/4/19,291.519989
9/3/19,289.290009
8/30/19,293.75
8/29/19,296.779999
8/28/19,291.769989
8/27/19,291.029999
8/26/19,294.980011
8/23/19,291.440002
8/22/19,296.929993
8/21/19,297.809998
8/20/19,298.98999
8/19/19,309.380005
8/16/19,302.799988
8/15/19,295.76001
8/14/19,299.109985
8/13/19,312.279999
8/12/19,310.829987
8/9/19,308.929993
8/8/19,315.899994
8/7/19,304.290009
8/6/19,310.100006
8/5/19,307.630005
8/2/19,318.829987
8/1/19,319.5
7/31/19,322.98999
7/30/19,325.929993
7/29/19,332.700012
7/26/19,335.779999
7/25/19,326.459991
7/24/19,317.940002
7/23/19,307.299988
7/22/19,310.619995
7/19/19,315.100006
7/18/19,325.209991
7/17/19,362.440002
7/16/19,365.98999
7/15/19,366.600006
7/12/19,373.25
7/11/19,379.5
7/10/19,381
7/9/19,379.929993
7/8/19,376.160004
7/5/19,380.549988
7/3/19,381.720001
7/2/19,375.429993
7/1/19,374.600006
6/28/19,367.320007
6/27/19,370.019989
6/26/19,362.200012
6/25/19,360.299988
6/24/19,371.040009
6/21/19,369.209991
6/20/19,365.209991
6/19/19,363.519989
6/18/19,357.119995
6/17/19,350.619995
6/14/19,339.730011
6/13/19,343.429993
6/12/19,345.559998
6/11/19,351.269989
6/10/19,352.01001
6/7/19,360.869995
6/6/19,357.130005
6/5/19,355.730011
6/4/19,353.399994
6/3/19,336.630005
5/31/19,343.279999
5/30/19,351.850006
5/29/19,349.190002
5/28/19,355.059998
5/24/19,354.390015
5/23/19,352.209991
5/22/19,359.730011
5/21/19,354.269989
5/20/19,348.109985
5/17/19,354.450012
5/16/19,359.309998
5/15/19,354.98999
5/14/19,345.609985
5/13/19,345.26001
5/10/19,361.040009
5/9/19,362.75
5/8/19,364.369995
5/7/19,370.459991
5/6/19,378.670013
5/3/19,385.029999
5/2/19,379.059998
5/1/19,378.809998
4/30/19,370.540009
4/29/19,371.829987
4/26/19,374.850006
4/25/19,368.329987
4/24/19,374.230011
4/23/19,381.890015
4/22/19,377.339996
4/18/19,360.350006
4/17/19,354.73999
4/16/19,359.459991
4/15/19,348.869995
4/12/19,351.140015
4/11/19,367.649994
4/10/19,363.920013
4/9/19,364.709991
4/8/19,361.410004
4/5/19,365.48999
4/4/19,367.880005
4/3/19,369.75
4/2/19,367.720001
4/1/19,366.959991
3/29/19,356.559998
3/28/19,354.609985
3/27/19,353.369995
3/26/19,359.970001
3/25/19,366.230011
3/22/19,361.01001
3/21/19,377.869995
3/20/19,375.220001
3/19/19,358.779999
3/18/19,363.440002
3/15/19,361.459991
3/14/19,358.820007
3/13/19,361.209991
3/12/19,356.269989
3/11/19,358.859985
3/8/19,349.600006
3/7/19,352.600006
3/6/19,359.609985
3/5/19,354.299988
3/4/19,351.040009
3/1/19,357.320007
2/28/19,358.100006
2/27/19,362.869995
2/26/19,364.970001
2/25/19,363.910004
2/22/19,363.019989
2/21/19,356.970001
2/20/19,359.910004
2/19/19,361.920013
2/15/19,356.869995
2/14/19,359.070007
2/13/19,351.769989
2/12/19,359.970001
2/11/19,345.730011
2/8/19,347.570007
2/7/19,344.709991
2/6/19,352.190002
2/5/19,355.809998
2/4/19,351.339996
2/1/19,339.850006
1/31/19,339.5
1/30/19,340.660004
1/29/19,328.899994
1/28/19,335.660004
1/25/19,338.049988
1/24/19,326.670013
1/23/19,321.98999
1/22/19,325.160004
1/18/19,339.100006
1/17/19,353.190002
1/16/19,351.390015
1/15/19,354.640015
1/14/19,332.940002
1/11/19,337.589996
1/10/19,324.660004
1/9/19,319.959991
1/8/19,320.269989
1/7/19,315.339996
1/4/19,297.570007
1/3/19,271.200012
1/2/19,267.660004
12/31/18,267.660004
12/28/18,256.079987
12/27/18,255.570007
12/26/18,253.669998
12/24/18,233.880005
12/21/18,246.389999
12/20/18,260.579987
12/19/18,266.769989
12/18/18,270.940002
12/17/18,262.799988
12/14/18,266.839996
12/13/18,276.019989
12/12/18,274.880005
12/11/18,265.320007
12/10/18,269.700012
12/7/18,265.140015
12/6/18,282.880005
12/4/18,275.329987
12/3/18,290.299988
11/30/18,286.130005
11/29/18,288.75
